Date,Store,Bike Type,Sales,Profit
22/05/2022,Richmond,Road,222.384,22.2384
22/05/2022,Tottenham,Gravel,174.286,-19.9184
23/05/2022,Westminster,Gravel,6.294,-4.196
23/05/2022,Covent Garden,Gravel,8399.976,1119.9968
23/05/2022,Fulham,Gravel,37.05,16.302
23/05/2022,Brixton,Gravel,10.368,3.6288
23/05/2022,Brixton,Mountain,4.98,2.4402
23/05/2022,Richmond,Gravel,2102.31,124.0182
24/05/2022,Chelsea,Mountain,16.656,3.3312
24/05/2022,Brixton,Mountain,191.6,91.968
24/05/2022,Croydon,Mountain,69.5,20.155
25/05/2022,Fulham,Mountain,24.96,6.24
25/05/2022,Brixton,Mountain,19.36,9.2928
25/05/2022,Peckham,Mountain,1267.65,152.118
26/05/2022,Wimbledon,Gravel,63.992,-7.1991
26/05/2022,Wimbledon,Road,47.92,11.98
26/05/2022,Dulwich,Road,34.848,6.534
26/05/2022,Chelsea,Road,1.504,0.1692
26/05/2022,Westminster,Gravel,9.64,4.4344
26/05/2022,Notting Hill,Gravel,873.134,-173.6072
26/05/2022,Mayfair,Gravel,5.94,0
26/05/2022,Fulham,Gravel,68.31,28.6902
26/05/2022,Stratford,Gravel,371.976,116.2425
26/05/2022,Brixton,Gravel,102.22,45.7774
26/05/2022,Richmond,Gravel,211.168,23.7564
26/05/2022,Peckham,Road,184.704,13.8528
27/05/2022,Notting Hill,Road,3504.9,700.98
27/05/2022,Fulham,Gravel,30.76,-35.0334
27/05/2022,Brixton,Gravel,13.38,6.1548
27/05/2022,Brixton,Road,458.67,220.1616
27/05/2022,Peckham,Gravel,1297.368,97.3026
28/05/2022,Wimbledon,Gravel,131.6,7.896
28/05/2022,Dulwich,Gravel,262.24,78.672
28/05/2022,Chelsea,Gravel,185.88,50.1876
28/05/2022,Westminster,Gravel,22.72,7.384
28/05/2022,Notting Hill,Road,390.272,-24.392
28/05/2022,Stratford,Gravel,558.4,41.88
28/05/2022,Brixton,Gravel,182.72,84.0512
28/05/2022,Brixton,Road,62.192,19.435
28/05/2022,Richmond,Mountain,286.4,25.06
28/05/2022,Croydon,Road,54.9,15.372
29/05/2022,Chelsea,Gravel,4.448,0.3336
29/05/2022,Westminster,Gravel,34.027,2.7293
29/05/2022,Fulham,Gravel,44.76,14.547
29/05/2022,Richmond,Gravel,979.95,274.386
30/05/2022,Wimbledon,Gravel,223.96,11.198
30/05/2022,Wimbledon,Road,2091.68,680.1762
30/05/2022,Dulwich,Gravel,123.92,9.294
30/05/2022,Dulwich,Mountain,364.74,109.422
30/05/2022,Chelsea,Mountain,20.26,5.4146
30/05/2022,Westminster,Gravel,3.282,-2.6256
30/05/2022,Westminster,Road,39.948,-28.9424
30/05/2022,Notting Hill,Road,801.568,50.098
30/05/2022,Covent Garden,Road,839.988,69.999
30/05/2022,Soho,Road,26.55,12.744
30/05/2022,Fulham,Road,167.84,11.7488
30/05/2022,Fulham,Mountain,47.4,21.33
30/05/2022,Whitechapel,Road,62.1,29.808
30/05/2022,Brixton,Road,32.792,11.8871
30/05/2022,Brixton,Mountain,713.34,342.4032
30/05/2022,Richmond,Gravel,79.96,7.996
30/05/2022,Richmond,Mountain,125.99,35.2772
30/05/2022,Peckham,Mountain,49.76,13.9328
30/05/2022,Tottenham,Road,2275.5,386.835
31/05/2022,Westminster,Gravel,7.152,2.3244
31/05/2022,Notting Hill,Gravel,191.079,-38.2158
31/05/2022,Fulham,Gravel,32.064,-12.8256
31/05/2022,Brixton,Gravel,28.864,10.3336
31/05/2022,Richmond,Gravel,179.7,88.053
02/06/2022,Westminster,Road,62.88,22.6536
02/06/2022,Brixton,Road,30.18,13.8828
02/06/2022,Peckham,Road,64.784,-12.9568
03/06/2022,Tottenham,Road,71.088,-1.7772
04/06/2022,Chelsea,Gravel,7.408,1.2038
04/06/2022,Shoreditch,Gravel,136.784,5.1294
04/06/2022,Fulham,Gravel,496.532,-343.4532
04/06/2022,Stratford,Gravel,1349.85,364.4595
04/06/2022,Brixton,Gravel,116.74,52.0814
04/06/2022,Richmond,Gravel,31.984,11.1944
04/06/2022,Tottenham,Gravel,177.225,-120.513
05/06/2022,Dulwich,Gravel,58.24,15.7248
05/06/2022,Chelsea,Gravel,11.16,2.79
05/06/2022,Westminster,Gravel,21.552,7.0044
05/06/2022,Whitechapel,Gravel,14.94,6.8724
05/06/2022,Whitechapel,Mountain,7.56,2.646
05/06/2022,Peckham,Gravel,360.38,93.6988
05/06/2022,Peckham,Mountain,124.608,-23.364
05/06/2022,Croydon,Road,61.38,15.9588
06/06/2022,Wimbledon,Gravel,530.16,210.0243
06/06/2022,Wimbledon,Mountain,26.96,3.7744
06/06/2022,Westminster,Gravel,75.81,36.3888
06/06/2022,Fulham,Gravel,548.96,34.974
06/06/2022,Whitechapel,Mountain,22.05,10.584
06/06/2022,Brixton,Gravel,72.9,34.3926
06/06/2022,Brixton,Road,105.52,48.5392
06/06/2022,Brixton,Mountain,99.9,46.953
06/06/2022,Richmond,Gravel,328.224,28.7196
06/06/2022,Richmond,Mountain,3501.528,387.9846
06/06/2022,Peckham,Gravel,714.3,207.147
07/06/2022,Westminster,Mountain,4.784,1.5548
07/06/2022,Mayfair,Mountain,9.648,3.4974
07/06/2022,Brixton,Mountain,37.13,17.8697
09/06/2022,Notting Hill,Gravel,122.352,13.7646
09/06/2022,Stratford,Gravel,695.7,-27.828
09/06/2022,Richmond,Gravel,177.48,19.9665
09/06/2022,Tottenham,Mountain,692.94,173.235
10/06/2022,Whitechapel,Gravel,44.316,17.9064
10/06/2022,Brixton,Gravel,32.4,15.552
10/06/2022,Tottenham,Gravel,1335.68,-217.048
11/06/2022,Wimbledon,Gravel,629.94,204.5808
11/06/2022,Westminster,Gravel,53.984,17.5448
11/06/2022,Westminster,Road,9.616,-15.7992
11/06/2022,Fulham,Road,12.544,-9.0944
11/06/2022,Whitechapel,Gravel,14.62,6.8714
11/06/2022,Tottenham,Gravel,902.712,33.8517
12/06/2022,Dulwich,Gravel,52.56,18.396
12/06/2022,Dulwich,Road,208.16,56.2032
12/06/2022,Dulwich,Mountain,64.384,-160.96
12/06/2022,Chelsea,Gravel,70.464,22.9008
12/06/2022,Chelsea,Mountain,11.264,3.9424
12/06/2022,Westminster,Gravel,340.96,94.5092
12/06/2022,Westminster,Road,16.74,8.0352
12/06/2022,Westminster,Mountain,1.524,-2.667
12/06/2022,Notting Hill,Gravel,160.35,61.7493
12/06/2022,Notting Hill,Mountain,379.372,-119.2312
12/06/2022,Soho,Gravel,115.02,51.759
12/06/2022,Fulham,Gravel,47.04,18.3456
12/06/2022,Fulham,Mountain,6.984,-4.5396
12/06/2022,Whitechapel,Road,14.62,6.8714
12/06/2022,Stratford,Mountain,1007.979,43.1991
12/06/2022,Brixton,Gravel,116.06,50.204
12/06/2022,Brixton,Road,198.84,89.8668
12/06/2022,Brixton,Mountain,329.04,119.277
12/06/2022,Richmond,Gravel,68.04,19.7316
12/06/2022,Peckham,Gravel,226.56,63.4368
12/06/2022,Peckham,Mountain,67.536,6.7536
13/06/2022,Westminster,Gravel,33.568,11.7488
13/06/2022,Whitechapel,Gravel,18.9,8.694
13/06/2022,Richmond,Mountain,377.97,94.4925
14/06/2022,Wimbledon,Gravel,18.464,2.308
14/06/2022,Wimbledon,Mountain,29.29,9.6657
14/06/2022,Chelsea,Mountain,15.68,4.5472
14/06/2022,Westminster,Gravel,39.936,-26.624
14/06/2022,Shoreditch,Mountain,599.165,35.245
14/06/2022,Fulham,Mountain,8.73,4.1031
14/06/2022,Tottenham,Road,2745.834,297.3824
15/06/2022,Brixton,Gravel,173.488,54.215
16/06/2022,Whitechapel,Gravel,9.45,4.536
16/06/2022,Stratford,Mountain,91.475,-1.8295
16/06/2022,Brixton,Gravel,46.35,21.7845
17/06/2022,Wimbledon,Gravel,30,3.3
17/06/2022,Chelsea,Gravel,1.68,0.84
17/06/2022,Chelsea,Road,9.84,2.8536
17/06/2022,Westminster,Gravel,48.48,16.362
17/06/2022,Westminster,Road,7.96,3.7412
17/06/2022,Shoreditch,Gravel,239.666,14.098
17/06/2022,Notting Hill,Gravel,802.546,61.4508
17/06/2022,Fulham,Gravel,266.352,-13.3176
17/06/2022,Whitechapel,Gravel,22.5,10.8
17/06/2022,Brixton,Gravel,378.76,185.1228
17/06/2022,Richmond,Road,566.97,153.0819
17/06/2022,Peckham,Gravel,249.3,52.5474
17/06/2022,Tottenham,Road,376.866,-213.5574
18/06/2022,Dulwich,Road,453.6,90.72
18/06/2022,Westminster,Road,4.626,-3.855
18/06/2022,Brixton,Gravel,76.864,26.9024
18/06/2022,Brixton,Road,6.848,2.14
18/06/2022,Brixton,Mountain,14,-6.3
19/06/2022,Brixton,Road,17.12,8.0464
20/06/2022,Wimbledon,Gravel,45,4.95
20/06/2022,Wimbledon,Road,102.868,26.9432
20/06/2022,Dulwich,Gravel,21.78,5.6628
20/06/2022,Dulwich,Mountain,447.696,33.5772
20/06/2022,Chelsea,Road,5.16,1.3416
20/06/2022,Westminster,Gravel,17.712,6.4206
20/06/2022,Westminster,Mountain,29.718,-21.7932
20/06/2022,Notting Hill,Gravel,161.568,-8.0784
20/06/2022,Fulham,Road,57.69,23.6529
20/06/2022,Brixton,Gravel,46.76,22.4448
20/06/2022,Brixton,Road,49.248,22.2912
20/06/2022,Brixton,Mountain,60.608,20.6496
20/06/2022,Richmond,Gravel,21.8,6.104
20/06/2022,Peckham,Gravel,161.94,9.7164
21/06/2022,Westminster,Gravel,222.704,73.2928
21/06/2022,Westminster,Road,0.836,-1.3376
21/06/2022,Shoreditch,Gravel,353.568,-44.196
23/06/2022,Mayfair,Gravel,3.96,1.4652
23/06/2022,Whitechapel,Gravel,188.33,87.2939
23/06/2022,Brixton,Gravel,166.71,78.3537
23/06/2022,Richmond,Gravel,862.344,97.0137
23/06/2022,Peckham,Gravel,418.58,64.2816
23/06/2022,Croydon,Gravel,835.17,16.7034
24/06/2022,Dulwich,Gravel,241.44,72.432
24/06/2022,Dulwich,Road,8.712,-19.602
24/06/2022,Stratford,Gravel,4476.8,503.64
24/06/2022,Brixton,Gravel,104.85,50.328
24/06/2022,Richmond,Gravel,479.15,113.8948
25/06/2022,Dulwich,Gravel,60.81,17.0268
25/06/2022,Westminster,Road,38.088,-27.9312
25/06/2022,Notting Hill,Gravel,85.246,-6.089
25/06/2022,Notting Hill,Road,422.058,-18.0882
25/06/2022,Fulham,Gravel,32.712,-26.1696
25/06/2022,Peckham,Road,254.352,-50.8704
26/06/2022,Wimbledon,Road,160.93,18.8143
26/06/2022,Wimbledon,Mountain,13.616,3.5742
26/06/2022,Chelsea,Road,20.004,7.0791
26/06/2022,Westminster,Mountain,8.02,3.7694
26/06/2022,Mayfair,Road,17.9,8.95
26/06/2022,Fulham,Gravel,22.14,6.4206
26/06/2022,Fulham,Road,37.74,12.8316
26/06/2022,Brixton,Road,12.48,5.616
26/06/2022,Brixton,Mountain,368.91,180.7659
26/06/2022,Richmond,Gravel,135.95,39.4255
26/06/2022,Peckham,Gravel,14.9,1.043
26/06/2022,Peckham,Road,704.25,84.51
26/06/2022,Peckham,Mountain,171.04,44.4704
26/06/2022,Croydon,Road,231.72,11.586
27/06/2022,Notting Hill,Road,539.658,-7.7094
27/06/2022,Brixton,Road,37.464,12.1758
27/06/2022,Richmond,Gravel,201.584,12.599
28/06/2022,Dulwich,Gravel,283.98,123.378
28/06/2022,Westminster,Gravel,7.96,3.7412
28/06/2022,Westminster,Road,41.32,14.5589
28/06/2022,Notting Hill,Gravel,121.96,20.7332
28/06/2022,Brixton,Gravel,61.96,27.882
28/06/2022,Richmond,Gravel,359.976,35.9976
28/06/2022,Peckham,Road,37.68,16.96
29/06/2022,Peckham,Gravel,191.88,19.188
30/06/2022,Wimbledon,Mountain,50.12,-0.6265
30/06/2022,Chelsea,Gravel,35.97,9.7119
30/06/2022,Shoreditch,Gravel,1266.86,291.3778
01/07/2022,Wimbledon,Mountain,30.84,6.168
01/07/2022,Westminster,Gravel,72.54,34.5352
01/07/2022,Westminster,Mountain,2.496,0.9048
01/07/2022,Covent Garden,Mountain,1499.95,449.985
01/07/2022,Whitechapel,Mountain,30.53,14.0438
01/07/2022,Brixton,Gravel,12.96,6.2208
01/07/2022,Brixton,Mountain,75.06,33.777
02/07/2022,Chelsea,Gravel,7.7,3.157
02/07/2022,Notting Hill,Road,723.614,19.5184
02/07/2022,Brixton,Road,41.472,14.5152
03/07/2022,Dulwich,Road,706.86,197.9208
03/07/2022,Mayfair,Gravel,3.96,7.92E-02
03/07/2022,Brixton,Gravel,12.96,6.2208
03/07/2022,Brixton,Road,123.92,38.725
04/07/2022,Shoreditch,Gravel,1279.165,225.735
04/07/2022,Soho,Gravel,43.96,20.6612
04/07/2022,Fulham,Gravel,25.4,8.636
04/07/2022,Fulham,Mountain,25.4,8.636
04/07/2022,Richmond,Mountain,249.456,28.9635
04/07/2022,Peckham,Gravel,27.92,0.5584
07/07/2022,Chelsea,Gravel,45.98,12.8744
07/07/2022,Westminster,Mountain,15.135,-12.6125
07/07/2022,Notting Hill,Gravel,287.968,-3.5996
07/07/2022,Notting Hill,Road,253.372,-14.4784
07/07/2022,Covent Garden,Gravel,2799.96,944.9865
07/07/2022,Mayfair,Road,2.632,0.8225
07/07/2022,Fulham,Gravel,215.65,73.321
07/07/2022,Fulham,Road,60.288,-27.1296
07/07/2022,Whitechapel,Mountain,10.08,3.276
07/07/2022,Brixton,Gravel,61.9,30.6908
07/07/2022,Brixton,Road,23.688,7.6986
07/07/2022,Richmond,Mountain,59.994,-12.9987
07/07/2022,Croydon,Road,45.584,5.1282
08/07/2022,Chelsea,Road,47.616,3.5712
08/07/2022,Westminster,Gravel,1019.624,104.0064
08/07/2022,Notting Hill,Gravel,710.496,78.1452
08/07/2022,Brixton,Gravel,15.984,4.995
08/07/2022,Brixton,Road,12.96,6.2208
08/07/2022,Richmond,Gravel,931.944,60.9461
08/07/2022,Richmond,Road,863.64,107.955
08/07/2022,Peckham,Gravel,52.784,4.7742
09/07/2022,Notting Hill,Road,408.006,72.5344
09/07/2022,Fulham,Road,165.28,14.8752
10/07/2022,Chelsea,Gravel,154.24,17.352
10/07/2022,Westminster,Mountain,44.856,-35.8848
10/07/2022,Stratford,Road,341.991,-319.1916
10/07/2022,Peckham,Gravel,354.808,-32.3368
12/07/2022,Richmond,Road,95.76,7.182
14/07/2022,Wimbledon,Gravel,29,7.25
14/07/2022,Dulwich,Gravel,151.62,50.0346
14/07/2022,Chelsea,Road,41.86,10.465
14/07/2022,Westminster,Gravel,36.4,17.108
14/07/2022,Westminster,Road,31.848,11.217
14/07/2022,Shoreditch,Road,579.136,21.7176
14/07/2022,Mayfair,Gravel,29.61,13.3245
14/07/2022,Mayfair,Road,14.07,6.8943
14/07/2022,Fulham,Gravel,82.55,25.689
14/07/2022,Brixton,Gravel,219.84,79.692
14/07/2022,Richmond,Gravel,530.32,64.9103
14/07/2022,Richmond,Road,380.864,38.0864
14/07/2022,Peckham,Road,11.21,3.363
14/07/2022,Croydon,Gravel,11.632,1.0178
15/07/2022,Notting Hill,Road,230.28,23.028
15/07/2022,Brixton,Road,105.52,34.294
15/07/2022,Croydon,Mountain,44.4,12.432
16/07/2022,Wimbledon,Road,75.98,18.2352
16/07/2022,Chelsea,Road,22.32,5.58
16/07/2022,Westminster,Road,30.56,14.2514
16/07/2022,Soho,Road,10.2,4.794
16/07/2022,Fulham,Road,9.552,-3.8208
16/07/2022,Brixton,Road,80.136,35.1126
16/07/2022,Richmond,Gravel,638.358,-144.1508
16/07/2022,Peckham,Road,37.224,3.7224
16/07/2022,Croydon,Gravel,5.84,0.73
17/07/2022,Wimbledon,Gravel,428.4,89.964
17/07/2022,Dulwich,Gravel,45.96,13.788
17/07/2022,Dulwich,Road,162.64,45.5392
17/07/2022,Westminster,Gravel,12.816,4.1652
17/07/2022,Fulham,Gravel,37.17,15.3612
17/07/2022,Whitechapel,Gravel,87.71,41.2237
17/07/2022,Brixton,Gravel,81.41,39.233
17/07/2022,Brixton,Road,55.48,26.6304
17/07/2022,Richmond,Gravel,20.784,-4.6764
17/07/2022,Richmond,Road,597,280.59
17/07/2022,Peckham,Gravel,577.63,69.9694
17/07/2022,Peckham,Road,77.88,3.894
18/07/2022,Wimbledon,Gravel,15.576,3.3099
18/07/2022,Chelsea,Mountain,11.264,1.2672
18/07/2022,Westminster,Road,1.872,-1.4352
18/07/2022,Notting Hill,Road,1539.17,90.9068
18/07/2022,Brixton,Mountain,18.496,6.7048
18/07/2022,Richmond,Gravel,55.992,3.4995
18/07/2022,Peckham,Road,931.608,-33.804
18/07/2022,Peckham,Mountain,284.08,24.857
18/07/2022,Croydon,Road,33.8,4.225
19/07/2022,Wimbledon,Mountain,389.97,132.5898
19/07/2022,Westminster,Gravel,86.16,39.7196
19/07/2022,Shoreditch,Gravel,504.9,126.225
19/07/2022,Fulham,Gravel,185.58,76.0878
19/07/2022,Brixton,Gravel,245.94,120.5106
19/07/2022,Richmond,Mountain,35.984,4.498
19/07/2022,Peckham,Gravel,87.92,0.8792
20/07/2022,Richmond,Gravel,89.95,43.176
21/07/2022,Chelsea,Road,18.656,1.3992
21/07/2022,Westminster,Road,13.029,-9.4252
21/07/2022,Notting Hill,Gravel,363.92,0
21/07/2022,Soho,Road,419.9,197.353
21/07/2022,Whitechapel,Gravel,6.264,2.0358
21/07/2022,Whitechapel,Road,3.15,1.512
21/07/2022,Peckham,Road,166.176,12.8732
22/07/2022,Wimbledon,Gravel,109.95,36.2835
22/07/2022,Dulwich,Road,37.68,10.5504
22/07/2022,Chelsea,Gravel,33.36,10.876
22/07/2022,Westminster,Road,5.4,2.592
22/07/2022,Fulham,Gravel,11.648,3.3488
22/07/2022,Fulham,Road,27.42,9.3228
22/07/2022,Whitechapel,Road,6.3,3.024
22/07/2022,Brixton,Gravel,32.4,15.552
22/07/2022,Brixton,Road,51.84,24.8832
22/07/2022,Peckham,Gravel,965.85,135.219
22/07/2022,Croydon,Mountain,86.2,24.998
23/07/2022,Dulwich,Road,23.696,6.5164
23/07/2022,Chelsea,Gravel,180.368,15.7266
23/07/2022,Chelsea,Road,35.216,2.6412
23/07/2022,Westminster,Gravel,4.752,-8.316
23/07/2022,Westminster,Mountain,11.416,-18.8364
23/07/2022,Stratford,Road,265.475,-111.4995
23/07/2022,Brixton,Gravel,5.184,1.8144
23/07/2022,Richmond,Gravel,115.136,11.5136
23/07/2022,Croydon,Gravel,13.344,1.0008
24/07/2022,Chelsea,Gravel,73.2,21.228
24/07/2022,Notting Hill,Road,253.764,31.0156
25/07/2022,Wimbledon,Road,124.25,48.4575
25/07/2022,Dulwich,Road,243.88,27.4365
25/07/2022,Chelsea,Mountain,37.17,11.151
25/07/2022,Westminster,Gravel,119.616,40.3704
25/07/2022,Westminster,Mountain,10.44,4.8024
25/07/2022,Notting Hill,Gravel,241.568,18.1176
25/07/2022,Notting Hill,Road,403.56,96.8544
25/07/2022,Covent Garden,Gravel,1439.976,191.9968
25/07/2022,Soho,Mountain,20.936,7.0659
25/07/2022,Mayfair,Gravel,21.48,10.74
25/07/2022,Fulham,Gravel,325.06,104.7122
25/07/2022,Fulham,Road,95.2,27.608
25/07/2022,Whitechapel,Road,15.712,5.6956
25/07/2022,Brixton,Gravel,65.5,32.095
25/07/2022,Brixton,Road,20.62,9.6914
25/07/2022,Richmond,Road,297.55,83.314
25/07/2022,Peckham,Gravel,7.89,0.3156
25/07/2022,Tottenham,Gravel,2430.08,388.8128
28/07/2022,Dulwich,Gravel,9.48,0.711
28/07/2022,Westminster,Gravel,1369.764,-913.176
28/07/2022,Shoreditch,Gravel,177.45,-78.078
28/07/2022,Mayfair,Mountain,20.44,9.198
28/07/2022,Fulham,Mountain,327.42,-388.28
28/07/2022,Whitechapel,Gravel,18.9,8.694
28/07/2022,Brixton,Mountain,109.92,53.8608
29/07/2022,Westminster,Gravel,29.61,-21.5664
29/07/2022,Peckham,Gravel,704.76,26.4285
29/07/2022,Peckham,Road,84.784,-16.9568
30/07/2022,Dulwich,Road,715.64,178.91
30/07/2022,Westminster,Mountain,9.264,-13.896
30/07/2022,Whitechapel,Gravel,9.248,3.1212
30/07/2022,Peckham,Gravel,1036.624,51.8312
31/07/2022,Dulwich,Gravel,283.14,72.358
31/07/2022,Fulham,Gravel,272.94,30.0234
31/07/2022,Richmond,Gravel,754.95,198.6668
31/07/2022,Tottenham,Road,863.128,-32.3673
01/08/2022,Dulwich,Road,45.96,13.788
01/08/2022,Fulham,Gravel,19.312,3.1382
01/08/2022,Brixton,Road,19.648,6.6312
01/08/2022,Richmond,Road,1039.728,90.9762
02/08/2022,Westminster,Road,12.544,4.704
02/08/2022,Richmond,Road,333.576,33.3576
02/08/2022,Tottenham,Road,136.464,15.3522
03/08/2022,Wimbledon,Gravel,167.28,23.4192
03/08/2022,Soho,Gravel,81.54,38.3238
04/08/2022,Westminster,Gravel,3.98,-6.567
04/08/2022,Westminster,Road,32.736,11.0484
04/08/2022,Fulham,Mountain,109.8,46.116
04/08/2022,Whitechapel,Mountain,13.95,6.7116
04/08/2022,Richmond,Road,302.384,30.2384
04/08/2022,Croydon,Mountain,35.06,10.518
05/08/2022,Chelsea,Road,197.05,59.115
06/08/2022,Chelsea,Gravel,38.34,15.7194
06/08/2022,Brixton,Road,70.88,33.3136
06/08/2022,Richmond,Gravel,211.168,18.4772
07/08/2022,Wimbledon,Road,179.97,86.3856
08/08/2022,Dulwich,Gravel,113.92,33.04
08/08/2022,Dulwich,Mountain,487.92,136.6176
08/08/2022,Chelsea,Gravel,39.66,11.9
08/08/2022,Westminster,Gravel,447.86,210.49
08/08/2022,Westminster,Mountain,15.24,5.334
08/08/2022,Mayfair,Gravel,11.168,3.6296
08/08/2022,Mayfair,Mountain,23.34,0.2334
08/08/2022,Brixton,Gravel,64.512,22.2864
08/08/2022,Tottenham,Mountain,513.024,12.8256
09/08/2022,Dulwich,Gravel,569.536,64.0728
09/08/2022,Westminster,Mountain,16.218,-10.9566
09/08/2022,Brixton,Gravel,30.816,9.63
09/08/2022,Richmond,Gravel,44.784,4.4784
11/08/2022,Westminster,Mountain,119.42,54.9332
11/08/2022,Brixton,Mountain,32.4,15.552
12/08/2022,Wimbledon,Gravel,1399.944,52.4979
12/08/2022,Chelsea,Mountain,37.312,2.7984
12/08/2022,Notting Hill,Mountain,145.764,-8.098
12/08/2022,Brixton,Gravel,6.48,3.1104
12/08/2022,Peckham,Gravel,1591.02,286.3836
12/08/2022,Tottenham,Gravel,209.148,-66.2302
12/08/2022,Tottenham,Road,562.2925,-255.5875
13/08/2022,Wimbledon,Gravel,71.98,15.1158
13/08/2022,Dulwich,Gravel,76.264,-148.5206
13/08/2022,Westminster,Gravel,33.552,2.4768
13/08/2022,Westminster,Road,8.52,4.1748
13/08/2022,Shoreditch,Road,241.96,24.196
13/08/2022,Whitechapel,Gravel,103.6,51.8
13/08/2022,Brixton,Gravel,10.272,3.21
13/08/2022,Croydon,Gravel,185.376,-34.758
14/08/2022,Wimbledon,Road,279.96,48.993
14/08/2022,Stratford,Gravel,105.552,35.6238
14/08/2022,Brixton,Gravel,31.092,13.0578
14/08/2022,Richmond,Road,507.084,-105.7484
15/08/2022,Dulwich,Gravel,122.328,12.2328
15/08/2022,Westminster,Gravel,18.882,-13.8468
15/08/2022,Notting Hill,Gravel,225.296,22.5296
15/08/2022,Fulham,Gravel,312.03,43.6842
15/08/2022,Whitechapel,Road,3.15,1.512
15/08/2022,Brixton,Gravel,37.52,18.0096
15/08/2022,Richmond,Gravel,871.144,80.9044
15/08/2022,Richmond,Road,71.976,7.1976
15/08/2022,Peckham,Gravel,17.94,3.0498
16/08/2022,Soho,Gravel,10.86,5.1042
16/08/2022,Brixton,Gravel,32.4,15.552
16/08/2022,Tottenham,Road,161.28,12.096
17/08/2022,Westminster,Gravel,15.712,5.6956
18/08/2022,Dulwich,Road,355.32,99.4896
18/08/2022,Westminster,Gravel,2.068,-3.4122
18/08/2022,Fulham,Mountain,14.896,-5.9584
18/08/2022,Brixton,Gravel,83.84,30.392
18/08/2022,Richmond,Road,39.99,11.5971
19/08/2022,Westminster,Gravel,448.792,154.1413
20/08/2022,Richmond,Mountain,14.78,3.9906
21/08/2022,Wimbledon,Road,254.97,91.7892
21/08/2022,Westminster,Road,46.112,16.456
21/08/2022,Notting Hill,Gravel,573.174,63.686
21/08/2022,Whitechapel,Mountain,9.216,3.3408
21/08/2022,Brixton,Road,60.48,27.6048
21/08/2022,Richmond,Road,123.944,-28.687
21/08/2022,Croydon,Mountain,28.048,3.506
21/08/2022,Tottenham,Road,2887.056,180.441
21/08/2022,Tottenham,Mountain,815.292,-339.705
22/08/2022,Dulwich,Gravel,113.552,8.5164
22/08/2022,Chelsea,Road,5.76,1.6704
22/08/2022,Westminster,Gravel,33.982,-28
22/08/2022,Soho,Gravel,134.288,45.3222
22/08/2022,Fulham,Mountain,98.328,9.8328
22/08/2022,Brixton,Road,19.44,9.3312
23/08/2022,Wimbledon,Mountain,668.38,-32.429
23/08/2022,Dulwich,Gravel,43.1,11.206
23/08/2022,Dulwich,Road,1040.8,281.016
23/08/2022,Chelsea,Road,50.64,16.6548
23/08/2022,Notting Hill,Gravel,532.704,-39.9528
23/08/2022,Soho,Gravel,135.9,63.873
23/08/2022,Fulham,Mountain,22.608,-10.1736
23/08/2022,Whitechapel,Mountain,62.79,29.2593
23/08/2022,Stratford,Gravel,837.6,62.82
23/08/2022,Brixton,Gravel,34.68,16.9932
23/08/2022,Peckham,Mountain,742.266,-168.5412
23/08/2022,Croydon,Gravel,15.88,0.1588
26/08/2022,Wimbledon,Gravel,479.97,163.1898
26/08/2022,Wimbledon,Road,457.918,144.6737
26/08/2022,Wimbledon,Mountain,47.97,14.8707
26/08/2022,Chelsea,Gravel,8.64,2.5056
26/08/2022,Chelsea,Road,13.732,5.4412
26/08/2022,Westminster,Road,146.688,45.84
26/08/2022,Notting Hill,Road,2627.852,70.9184
26/08/2022,Mayfair,Gravel,10.23,4.9104
26/08/2022,Fulham,Gravel,186.54,41.0388
26/08/2022,Brixton,Gravel,172.94,78.4798
26/08/2022,Brixton,Road,31.008,11.2404
26/08/2022,Richmond,Gravel,209.97,58.7916
26/08/2022,Richmond,Road,33,8.25
26/08/2022,Tottenham,Gravel,447.84,98.5248
27/08/2022,Westminster,Gravel,29,13.92
27/08/2022,Mayfair,Gravel,11.68,5.256
27/08/2022,Whitechapel,Road,9.216,3.3408
27/08/2022,Brixton,Gravel,212.662,99.7711
27/08/2022,Brixton,Road,79.92,27.972
27/08/2022,Richmond,Gravel,59.97,28.7856
27/08/2022,Peckham,Road,14.16,1.062
27/08/2022,Croydon,Gravel,106.688,-4.7416
27/08/2022,Tottenham,Gravel,244.615,20.967
28/08/2022,Westminster,Gravel,23.164,-38.2206
28/08/2022,Westminster,Road,18.432,-12.288
28/08/2022,Shoreditch,Gravel,156.3728,-52.8908
